Batch_ID,Temperature_C,Humidity_Pct,Operator,Alpha_Concentration,Beta_Concentration,Omega_Resonance
592,21.044685106469768,44.93357729043246,Op_B,33.58746797640137,33.5575799513437,20.473641109261738
593,22.957959651492782,54.52923430226009,Op_A,40.03407263677048,36.135758370613964,26.761242501634253
594,22.667324210573895,59.83619902698727,Op_B,37.6767885296256,32.271818537493296,26.760727857116105
595,24.0750798885158,41.98356199174432,Op_B,62.08450508018153,41.3212906396889,53.64559763704338
596,20.979967202290506,48.02988631722577,Op_C,67.02827006009278,33.41048113799947,67.05928983316313
597,21.460250129413257,56.00141937398319,Op_A,39.04566542705413,35.7140481938878,26.214268900077162
598,20.042472568435386,44.080712692577976,Op_C,55.46073513137111,36.19181416255056,48.984858237932535
599,21.111413479847776,51.101698986045726,Op_C,58.73516424469751,16.244933217071825,70.20206051990021
600,22.754600986089706,54.661425920593494,Op_B,35.077312133401364,32.118365993747815,22.08430597583655
601,23.513977233290703,52.31970900520358,Op_A,51.609789471789995,23.085325248416094,53.701749392170385
602,20.15566935164475,43.76049469230832,Op_B,75.33516165346526,24.095482742145972,85.5106220850135
603,23.739211840211322,47.107691373714786,Op_A,56.77146866357631,24.965133640990427,59.31526421588903
604,24.7112757176099,55.675835689707945,Op_C,47.54699458667469,28.436420999913118,44.25708928676111
605,22.8268698064474,51.08453028264033,Op_A,44.398134747817906,33.25229980368849,36.15444506506546
606,25.753591625116133,40.104592270858255,Op_B,29.775384152791055,32.16994912503352,16.57193580228986
607,20.452421601792853,55.219815200561875,Op_B,54.70473656116732,29.93709308591201,53.25460297432985
608,19.510690593377166,40.70622709880478,Op_B,69.47816787254315,33.6134172060298,70.29173372092636
609,18.442559502191443,54.914675654624645,Op_A,41.86456245602079,33.917431607960516,32.17570728941428
610,24.992088622978365,44.04961120330475,Op_C,30.644153204829387,32.213120946166725,17.92974262713068
611,23.308731312708115,59.161469602387605,Op_C,43.357758186467755,21.37747606962607,43.66828083262475
612,21.88883065817909,47.35881502604169,Op_A,58.81599745978208,26.30333605321638,61.88834590190558
613,22.559937252639642,46.53863232676158,Op_B,45.71499995177915,30.131639169713242,39.9163071059785
614,19.749021905403247,42.97776100664889,Op_C,41.79531907086912,33.667264415705425,32.28475142442786
615,26.891503959233653,46.112084309804295,Op_B,50.19154915057859,23.357101711380068,51.50165582302419
616,22.258442363950454,57.53301523656401,Op_A,52.29700747167855,29.9432740511236,48.95643097860449
617,22.218789589209784,59.926686752544946,Op_B,36.11609859228305,22.17187771805274,32.26504013961827
618,23.451533247797386,47.36619061013697,Op_C,47.827163030631766,35.12958992859639,38.76754178338853
619,22.962018463473427,48.972212619090854,Op_C,45.02732386077662,31.21173639182362,38.11105838879251
620,22.447768048558263,54.441418764054745,Op_B,43.590956507519174,23.269319820220286,41.93895692366264
621,20.419051089109377,57.723915609301486,Op_A,39.82963330608552,23.236357310978534,37.04734655023908
622,22.94293671427199,51.860886683735686,Op_B,59.41257854794797,31.9371593579213,57.36460782607973
623,25.764048992950066,47.830513963556584,Op_A,43.55613071201972,36.873994572815825,30.94089956540969
624,24.690840092309955,48.25243681697248,Op_B,30.05054714186715,24.516070812753263,22.975851679188185
625,25.186373253278795,53.91236292993614,Op_C,52.64297821975433,33.93302054308039,47.159704874744634
626,20.97756864713763,40.064365272085574,Op_A,57.251994726731844,27.288811409860852,58.83745982868205
627,20.020790359482838,52.39178674919681,Op_A,42.03983934784122,34.11597051346443,31.52092078089541
628,21.748426159800704,47.10986020882715,Op_A,44.40337310216034,33.415954551826566,35.420767298867275
629,22.111449824577388,55.88394662554168,Op_C,43.509462795716274,30.776499207412197,35.76046187020335
630,24.188383036941897,41.85981279646264,Op_B,46.533466385698894,20.828043468597087,48.69173461272145
631,18.61507074057036,51.76404533896781,Op_C,61.068501821898224,33.40592825062057,58.85597580325386
632,25.059100638921226,49.619457797722475,Op_A,48.85940827627643,32.51009635498433,43.817068201062376
633,21.683984202842023,52.84651051810455,Op_B,58.39593545667205,32.05214876597251,56.65614180757072
634,21.14623786010516,41.297071889659364,Op_C,40.31168368453247,30.97837031615489,31.811283368706967
635,19.975791249479666,51.599675748562625,Op_A,46.16309580419016,25.60606555833946,44.12267702369799
636,18.690286656268462,51.22969175919047,Op_A,59.54013815847307,35.41481385509556,55.52499560632445
637,23.64634116792383,51.21320188832342,Op_C,41.94394601573741,34.49069860408318,30.671096203575562
638,22.146635934376807,52.06975333192909,Op_C,60.121364609085305,24.622886115776673,65.0414204661051
639,19.420078200517892,53.529358744527244,Op_C,43.71615909004862,36.57147505258876,31.401870933878406
640,19.409842455872766,56.0997799936154,Op_A,46.78337484941581,30.65834717317694,40.689285122033205
641,21.328430601419743,45.39641440256429,Op_C,66.70162587348925,30.64568476572586,67.94663866060203
642,25.338043050578786,56.50098820360124,Op_A,45.64181022833769,29.118223317906587,40.91099377687204
643,21.48081729727279,49.96511364526907,Op_C,51.45345802750635,29.61003301707472,48.471779337980706
644,18.99371409376379,41.541165582686624,Op_A,56.16436422521736,36.85449594154885,48.86577164968221
645,21.50851387182811,41.17101858487958,Op_A,52.265086496720116,35.16537492299258,44.574251761526185
646,21.45455286050466,46.684766373921214,Op_B,52.550533488895766,35.059235418197076,46.21271966324643
647,16.606226714116858,55.69793954222935,Op_C,49.434602560182654,30.92282176272689,44.4033842052726
648,21.891410266964375,54.15361869481831,Op_C,36.97760790983677,34.44585861767198,23.8283164923736
649,21.538130939582643,55.77229929344813,Op_A,53.48289330099759,25.82843462979714,55.174269399367915
650,23.392412729626837,50.34538112883219,Op_A,42.675315429883454,32.917214892490335,33.08313822827371
651,25.69791218989069,48.80397995910981,Op_A,57.75767217403177,29.23255984015516,58.044001707247226
652,24.253130059095515,42.94905053412568,Op_B,63.720614239496854,19.70097506295839,72.8725846029236
653,21.46222261889034,46.56385507218623,Op_B,31.944427385829847,22.069491705890183,26.88913186034615
654,19.78694818251666,48.680387323477504,Op_A,63.73807827427105,26.6851060995539,68.13637031702753
655,27.146719606499722,41.772008593592346,Op_C,45.88942208132956,32.07576992174355,38.55565650166453
656,22.118436868028976,44.41223905422422,Op_C,48.69050777815527,26.689601058330155,46.93691155350977
657,22.027858583825893,51.964505881274775,Op_B,40.876125474876105,27.044416313076457,35.32162519135338
658,21.951749825779995,54.713262284783795,Op_B,51.884677290662765,33.81630460937421,44.786606443478696
659,22.39616952153571,59.966950227858995,Op_A,50.668148831774054,27.224939402751566,49.888245034464774
660,21.711279176152114,58.66226662687116,Op_C,60.76922825292851,36.65403621017205,55.51477639727523
661,20.85267598623953,52.851303990703826,Op_A,42.58606723369743,35.82561869910067,31.10450539566202
662,20.906282117519215,48.42496106588144,Op_B,66.60802401937909,30.10940660285659,69.51468709066161
663,21.934493459568003,52.72354729416465,Op_C,56.64714086308889,33.767307258291645,52.44653050384682
664,20.91315045773247,55.71303236160464,Op_C,50.90968976775409,33.08620227178191,44.45030822396109
665,20.574308434645673,42.36672381846775,Op_B,48.19215636104509,28.771673620202982,45.03156249027663
666,22.212860455383794,48.19809779392577,Op_A,46.9343055286615,34.30817331486073,38.51832867574994
667,21.49004556515829,56.79604571271234,Op_A,47.58656225593495,35.044510276952636,38.68496576191943
668,25.007985977165376,47.67665903866088,Op_C,51.68401956935473,25.237823846048,52.255160722051166
669,16.698060383213978,51.43744542454373,Op_B,47.910000393062674,30.767743191603707,43.30093716913329
670,24.183013703844924,51.755387217243964,Op_C,43.594705434925125,30.712519112880827,36.09754120896393
671,24.49217038499526,43.689525062672786,Op_B,51.74459294836702,34.248097337253526,45.251580172094876
672,17.8532195351837,47.24470883304577,Op_A,41.637118812746124,27.780708247753317,35.80308499384183
673,21.314624811839302,46.690225774838645,Op_B,53.22466901001747,27.011198336117857,51.93742504196016
674,21.257118268008416,40.5239341706413,Op_A,47.769329645192585,30.84499830155577,41.21969559959356
675,19.18497661056436,40.483835277827104,Op_B,56.96730909231844,35.90679611626786,50.521477648743165
676,20.44436662481825,56.63394087351547,Op_C,59.89074210695477,24.003114422950333,64.31532582837026
677,19.778848309068344,45.46141619945625,Op_A,59.886805603447385,24.87596923331436,65.02722733285528
678,25.504540886847245,50.36157532477631,Op_C,53.18105056052626,27.397475460147056,52.884684633772146
679,23.87135678629492,45.97451147177546,Op_C,54.34831220766845,28.28711463959224,53.85211688949174
680,24.54311018998832,58.813584902306815,Op_A,46.77248973881564,21.172085987812427,48.22527759096677
681,23.44334412808647,45.18593517731547,Op_A,56.776396884833474,37.49097643457574,49.524838075865986
682,19.74189645756554,48.5931362547787,Op_C,57.90501360661723,29.34846704325444,58.74132190703367
683,20.950959467440452,57.45460500969204,Op_C,34.32670846475472,28.599477379100144,24.5706011104877
684,22.978749122455834,56.838671335836175,Op_C,53.78347195607264,38.113187690177085,45.03442998504369
685,19.55574438221611,43.72202835692555,Op_C,63.68129807708867,33.588967475619064,63.088291210884
686,23.425996860344775,56.052866195914206,Op_A,46.43709705395216,27.322890613333257,43.63659492760252
687,21.51934920368373,49.16373773475785,Op_A,44.254530238661204,30.82303922654078,38.19868075985567
688,21.250358384900807,49.65937744170711,Op_C,45.801365389136805,29.791314338117605,40.39529270256101
689,23.421919936406983,42.66959944831888,Op_B,34.95124007170873,37.24175428464638,19.440059185268662
690,22.88852662297208,41.612030275142494,Op_B,51.259839544489104,29.162878991582033,48.48835936241431
691,21.27806766836184,54.5587861394753,Op_A,50.299654400972514,22.789702290708952,52.45442710836414
692,24.318659606728495,49.92922304710599,Op_C,51.97026832877301,20.613879465973522,55.80966888135168
693,19.837873344800204,48.73701405230359,Op_C,54.15976621217802,37.37580673703344,46.3192015118943
694,23.231871213888528,54.590164573047936,Op_A,42.02006597818524,26.056926511186848,38.12967531689337
695,23.186202515936767,55.3102579798222,Op_B,52.731991990220436,33.35105827816655,47.17527184690264
696,21.38090712137202,43.17816335338707,Op_B,54.4319865991573,30.35881715357526,52.790923334867934
697,22.652266044484236,52.20450298955282,Op_B,45.116082691829675,27.916726060608713,40.69644222052218
698,19.497772847229395,42.707081645553714,Op_A,54.201179982519726,28.700762914984374,53.52495266085034
699,23.848054038413803,55.027501720580915,Op_B,50.80706626386741,37.916889407647666,41.450020541846115
700,21.63019572711402,53.13910312534279,Op_A,43.6881023055662,22.759682856784377,43.383369134657904
701,20.95455395896192,59.13229242166916,Op_A,52.827886964836765,28.06772384622037,51.02231283842687
702,24.098018451673777,41.379160327128425,Op_C,47.0928925664678,34.532828803418504,38.48332569899169
703,20.591312618914483,41.14109442302509,Op_B,56.97065274014387,23.58427495776872,61.870731020552185
704,19.18307740727288,45.643741493864,Op_A,47.60833619930962,36.58641403888792,36.47326268057977
705,18.886741652952193,45.23411367471812,Op_B,37.1023441823494,34.46124857876813,24.280453745126554
706,23.212019902691278,44.939575981439994,Op_B,52.66986985527651,31.358978425661686,49.23178931669186
707,19.439141295007435,58.12509161042073,Op_C,52.29403247831435,27.484215478628663,51.16661278684334
708,25.509588363968728,44.99092399699012,Op_B,39.188628872023386,22.942169224080214,36.9152889500555
709,17.836141184232556,45.43899452257262,Op_C,57.505361154353054,33.53522947067035,54.38391755385754
710,25.392912736580076,55.187965248359276,Op_A,56.98220836135479,43.74322467241944,44.89651510953555
711,22.422034934405236,48.9947968490108,Op_B,41.30019807525092,30.72946267958429,33.49120242211162
712,21.806573776259214,55.534211139103625,Op_A,43.40373698940088,20.869772946340497,44.115348894878935
713,20.9101618263821,41.307323151287704,Op_B,48.57992386970473,32.287582450633735,42.330730398064794
714,22.798272228704143,49.75142387346769,Op_A,42.41147868962362,34.30131485700598,32.98631949731642
715,21.924730595150304,40.672272003665654,Op_B,56.40397184911678,25.410737840520312,58.604996070006905
716,24.206603764033044,41.25306406910709,Op_B,51.4897194932721,26.77244036955302,50.49107797596572
717,22.22845529732408,58.12874906688822,Op_B,39.06442854111764,26.26310885626854,34.200589987059736
718,22.300603522923755,42.78490742235191,Op_B,41.775290871507096,27.343180665681555,36.189401521443784
719,21.27277557557229,50.64841364550434,Op_B,61.877191771664016,29.13918442860977,63.00936020880918
720,21.886108752557867,48.22191205201413,Op_B,65.35562377915416,25.695494457532487,70.63730507781351
721,22.615603537784118,46.94686652517685,Op_B,55.387289760525086,23.820811293238876,58.357619368914996
722,18.57966321468675,57.99666691374545,Op_B,47.887247448496865,30.871876928375087,42.23854515276051
723,19.303629155788574,40.43646793550979,Op_B,45.60037087593423,29.086689800681498,40.920717180595474
724,23.48652818804543,53.27579372351178,Op_A,55.49699418311005,27.818791149415915,55.26957811919198
725,22.341730876255884,59.26788868427101,Op_C,50.75920534259487,30.415948583607573,47.09986034736434
726,21.632033327294643,51.203363669236836,Op_B,33.89928552585623,22.39912147220778,29.971792910853388
727,22.036867866130788,58.73644924066184,Op_C,60.318679825348305,31.3160146149838,59.066584463834054
728,22.695163410723342,41.045157585720474,Op_B,63.45803267362869,27.921558998552186,66.92535155358765
729,20.920480639381278,48.37586638148323,Op_B,57.37252532943198,31.197447340563897,55.83028683023279
730,20.443390549195374,45.203155819241026,Op_A,39.08388805371792,31.998245527094838,28.238378635213785
731,22.391690510195364,54.61641929961459,Op_A,43.6317355027666,35.655756391430884,32.70656506716551
732,20.043254444769936,59.62594180994493,Op_C,31.422801386422886,30.514772084944557,19.326900218885935
733,22.816505511428943,45.13060124888496,Op_A,65.96048491395555,35.33359415027163,64.72933604948668
734,18.59483279152432,53.08349202948149,Op_A,46.43261436740972,28.390434294349546,42.035009586257175
735,24.058311274651288,43.9619526551948,Op_C,73.33289321649782,28.629112433177884,79.09301897889931
736,22.945194964826086,51.306605091432196,Op_A,69.55230030907778,29.545359135881625,73.72202471566916
737,22.51205946862775,49.27864973376673,Op_B,40.965735836310564,33.87062450339106,29.807044416072376
738,23.965381967891027,59.44010659263074,Op_C,42.917322605969865,33.15479538511457,33.98520797253509
739,25.330948888925153,52.170545453929336,Op_C,54.661903423471195,30.67535939930897,51.582071023971594
740,24.02874013003626,46.99012744173638,Op_B,32.4545789613373,23.861323291977392,26.338598687696162
741,18.31825153733671,42.28191569775867,Op_A,45.61740882621438,33.06529587883163,38.18504086721691
742,19.440846066528596,43.02493657469869,Op_C,44.618409987932715,25.692976826085143,42.46065683334475
743,20.75036284460864,44.5063385990247,Op_C,68.51165941946708,25.4205130310014,75.81883236409726
744,22.052182100421668,45.01933322680596,Op_B,51.61017885504456,24.307574550311585,52.744401900536964
745,23.035318040938247,57.01232115682276,Op_B,47.15233022462804,29.584156445989823,42.53738538579293
746,20.548512373693068,51.2244557656505,Op_A,43.68515267314699,36.05862149235344,32.65680852488555
747,22.373533528954155,50.46781822748733,Op_C,58.94049597324794,25.173197278098932,61.88483535846023
748,20.489234135293355,42.295377437384346,Op_A,45.03289176069592,38.39287976587044,32.75741327423985
749,20.776964394016105,57.2027938669887,Op_A,49.497170256375,34.54905111226786,41.10595044283216
750,19.186677806303557,54.456286064169674,Op_B,43.608764775280356,22.67698968374688,43.196904905901135
751,20.153533507778192,41.35336723800003,Op_C,34.82462867984606,28.086124089108395,25.732135678222942
752,19.29663078876733,54.15670194459537,Op_C,40.03964872297336,24.798748665045974,37.19790740181123
753,20.048253494045333,50.87076434685292,Op_C,44.98028292635306,33.32477728867858,36.69424507841994
754,24.10728359321568,41.634506914935564,Op_B,47.367451697363705,25.059183261647952,45.48907312759784
755,20.101202222336113,49.16601283057313,Op_B,47.80576074076493,21.8944026147191,49.412079632180536
756,27.26476412967478,49.69392574260094,Op_B,49.11080299481238,28.37137111631456,45.79731627764336
757,22.98663580176178,43.31549080326552,Op_B,45.11312369848991,35.846970368481294,34.16093341821014
758,22.369672247389747,58.913962940005646,Op_B,63.49126348168406,29.037418880787232,65.7313855329621
759,20.283284439637573,56.99950742961324,Op_C,59.47984119856982,31.99221931678341,57.214005349736766
760,23.40061975881798,53.380446746582166,Op_A,48.64890732809162,32.186155487735206,42.74027875163231
761,20.848724347524453,49.24591122001215,Op_C,52.54258279740996,22.438622036294625,55.96104533083791
762,22.244019629290722,48.23531083169017,Op_A,46.27911758547045,25.50312936422673,44.563973515748245
763,27.12016907653759,53.01946934301908,Op_B,21.565147079482244,30.032320935987986,6.15559689821432
764,21.8078802005507,50.90863738813811,Op_A,50.20493012926025,27.21322508172306,48.84623125855838
765,24.298546652571353,41.245462117637715,Op_C,53.05614361251216,38.52227275197079,43.85647560897939
766,20.593647149748225,50.25005297540663,Op_C,33.873382419597725,23.85838802459555,28.563483836131212
767,21.930023019006075,56.128072344656786,Op_A,54.99411069194603,25.45369948383575,55.972858370065715
768,25.54160127127102,49.18479755193916,Op_B,47.19423322055191,31.45272129739873,40.51555641391918
769,20.746065884424464,41.03913155108537,Op_B,53.37933720634662,26.860533311083554,53.10861497927235
770,25.624897115993857,55.72556398768066,Op_C,47.496013526299144,15.540837005248967,53.32385388369478
771,23.41550387091095,44.02727564271949,Op_A,62.50954474226849,39.67340614706909,55.88663928818637
772,20.875066448211463,45.172416697760774,Op_B,52.26228820584087,24.628473068867564,54.169927636744966
773,23.264815478111043,43.29412706864592,Op_B,60.024164586720076,32.80446361340903,58.416104714060666
774,23.94510889925346,46.60430129742995,Op_C,60.84726142174945,23.733044143879226,66.56954374734829
775,23.24361992443439,55.1350301137727,Op_B,38.80444273911589,25.68482546458505,34.142215430029985
776,18.859550560219088,50.387717190078746,Op_A,42.609831299788524,21.88533498659381,43.25314359591057
777,20.545725648350263,44.097625483014255,Op_C,54.51610682726256,26.2940329986846,55.70925507530907
778,21.50496272889699,57.556601563040815,Op_C,46.34462716241828,26.778590912757252,43.922423140573954
779,21.851133141799906,57.591637099030585,Op_A,47.61393230743704,29.337171613275515,42.47031059262336
780,23.241344195101355,57.41156850092014,Op_C,62.865648221706095,28.137155788117752,66.16859227707245
781,22.35540200186651,44.77592422763078,Op_B,46.8963362180793,22.79240086518086,47.6201986883191
782,19.3293112825798,49.02478688361976,Op_B,40.31070651751418,27.380500858280367,34.49069626517921
783,22.760395702011927,59.6997931228175,Op_A,41.66199998364405,37.235053333874035,28.374938247968316
784,23.221171490567645,55.44024952619981,Op_B,71.823565011927,36.64195272705906,70.96513111671592
785,23.11958089586208,40.543348424511194,Op_A,48.21780519614763,32.27843514457345,42.31056759812836
786,24.161561451109243,41.30409182520984,Op_A,36.3575224478209,33.31549623370086,24.23395497535988
787,23.66784430909781,49.27862753624666,Op_B,32.30541404683406,40.30411400567673,12.728449181591172
788,22.918360158456874,58.1844041172312,Op_A,43.75363357325887,32.85623829794249,34.584322961843355
789,21.859668577082704,50.77403595905429,Op_B,48.03477880572616,33.22094930268776,40.75723028309785
790,18.678078132968018,49.956250160685805,Op_C,59.49173706427673,22.17708486943229,65.36695914233269
791,22.85923643826517,42.10947399913261,Op_C,58.52345166461767,24.436847193809307,62.08947679916746
792,22.41537537432622,53.13560209448588,Op_A,49.93653578927165,29.836548414993985,45.35083338834738
793,22.54315767439075,56.44206321200451,Op_B,45.45831413840411,25.962788874628764,43.35108737381499
794,19.44650284835938,47.60840015015125,Op_B,53.3960185342169,25.010223564884143,54.677235458271454
795,19.837886919183475,55.51223701850655,Op_C,32.51253923863612,25.587704758838758,24.50477179850755
796,24.106305706665808,59.289533078016234,Op_C,69.81080893929217,22.882146789094364,79.2937970130671
797,21.92088969228669,44.07532918255378,Op_B,56.54105595856611,26.04307756958974,58.59758231430357
798,23.36300139474525,50.466592623894826,Op_A,58.669902197282724,31.697177774054495,56.79454129275387
799,22.05663675226092,45.74275916169151,Op_C,39.25846618123389,38.981619632423424,23.87205382167401
800,22.05951227899149,55.857088380676785,Op_A,62.82648641296596,33.98491091356809,60.79042637629302
801,23.876567611951995,51.55186731762315,Op_A,45.399828389737046,33.18077742519718,36.37670991725357
802,20.967910543565253,52.69164835100607,Op_C,40.47441877181437,21.88233307800797,39.6325740897655
803,22.192241553881967,55.95828319231788,Op_A,49.608276293937806,30.596483525110084,44.120276911233894
804,21.075449422589916,47.919409453249095,Op_A,49.37444914011626,29.6652004835143,45.622836696657046
805,21.13100754513537,58.301801368140865,Op_B,39.21462927488003,31.453705484755893,30.04530205777505
806,21.38165575306272,50.6605773449228,Op_A,41.050626464586344,28.196562652612705,34.80370507644112
807,22.444267543267426,43.15909645670696,Op_B,40.2676822467195,38.31038370507334,25.9031594432514
808,21.042502756673045,53.91798236337605,Op_C,40.36284932143175,30.263877581489112,32.158319250193045
809,24.511512251147042,55.86522700876509,Op_C,46.119020929003995,30.751116774684363,40.14848348240365
810,20.210785395560993,46.33523354135053,Op_B,36.11014863827542,20.187798875765747,34.90043026473244
811,21.626256711677282,57.14358513997506,Op_C,43.086255025860645,29.466621590278393,36.35139655078951
812,21.12053788345165,58.122865095315326,Op_A,60.45134548384269,35.74629675015317,56.371828706733375
813,24.893955768707464,45.53808974755618,Op_A,58.233094521041835,32.777878040705176,56.150228898088486
814,22.393109553023148,59.67042945430444,Op_A,39.50120759107246,19.22204530128446,40.05633701774105
815,24.06368907893727,42.81423056097517,Op_C,59.582049172942334,27.75162463426888,60.962017022493455
816,19.028879253926057,44.0403133680498,Op_A,30.33560730863951,38.659497336815015,12.673868782186064
817,22.534100531738517,43.684496784760526,Op_C,74.29144322012154,29.246796398592377,80.65493650881862
818,23.779261591246875,57.879794200157406,Op_A,63.00313192135592,31.612079913555636,63.03048571095522
819,22.16456797855085,53.085851046499236,Op_B,44.40268087859893,38.095046436436505,31.81390318565609
820,24.130960750130704,43.04208566444546,Op_C,53.8242656173511,29.22692929226547,52.196360094278795
821,20.965423099799256,48.80646836736698,Op_C,35.99080671890871,33.95514929978952,23.053572493916082
822,24.81869488037116,52.305960501396044,Op_A,50.604427899258134,32.056979385791806,45.295610980680024
823,26.5977962472385,41.66928169978767,Op_C,48.16336967497533,33.12574431755196,41.40421396264227
824,21.27432287912068,57.648327368146774,Op_C,41.652366106076045,31.896078284167352,32.6097494105552
825,21.108994957198455,56.07207070883071,Op_B,45.314425136741406,27.26185060742607,41.420717716933765
826,24.906768954235403,50.104135471532764,Op_B,44.330125241905726,27.76101224288665,39.70732330662437
827,25.159144291461423,59.34253230518341,Op_A,38.68263280682365,25.727119098158376,33.02510424203431
828,20.954279945693465,48.35521958550199,Op_B,41.41852754103337,21.801454405648556,40.20335530200209
829,21.159626365808286,59.68220638072995,Op_A,35.58155574000288,36.222649553383214,20.4742684314774
830,21.436430782278986,53.35839997607254,Op_A,58.57330765560618,30.050414834406048,57.96203758848979
831,19.311098977931447,52.69342546507883,Op_A,40.67887253543731,35.97080091262229,28.591853647367277
832,20.162696107031604,43.3190979059157,Op_C,37.779791284298454,37.82686337292325,23.35707414811897
833,19.991718466495865,57.63855516609288,Op_B,58.41504679815997,30.26708740454772,57.59598990238171
834,20.464404869791743,48.54979375841231,Op_A,53.6962035433933,23.432554341546876,56.656876363227475
835,21.930630225226437,43.24466811564959,Op_B,58.04501055948959,29.01905927073767,58.16946426964914
836,22.46842946507304,40.25215039951518,Op_A,59.160832241966546,26.644281966184394,60.46302008820231
837,25.101000985628154,51.19511367276765,Op_B,69.37454896938424,20.099247704725062,80.47102493742773
838,20.003291918522418,50.54799244245353,Op_B,48.43960233306816,27.491355475355608,46.2029910315933
839,23.968644796953168,54.387072447383176,Op_A,35.423923210044926,29.642313939677436,26.308883928280736
840,21.57202231154898,57.80516106035604,Op_C,52.71037800762125,26.783378021176727,52.78563080628835
841,21.901072580695136,41.58813169286059,Op_B,43.309953771201826,26.142274565242566,39.6312096352568
842,23.349638984333208,54.62992980680725,Op_C,40.42494716684459,23.612320889335226,36.707652091813756
843,19.754555956875404,43.74823888195164,Op_C,50.99925172217241,30.97961074177139,46.10100132478467
844,22.7648194923681,57.16354106314328,Op_A,58.657527330095895,39.346346416081204,50.2057072064457
845,22.33290441642611,56.38127027723312,Op_A,41.64005158403717,36.39311944025574,29.495960954992796
846,22.9849025280163,50.81587509971089,Op_A,62.74388087331719,33.268134439934826,61.04824012248789
847,22.578337287815636,54.204855972466234,Op_B,40.103860409971844,33.37704559465521,30.288968352301616
848,26.91060027982179,46.287002263674964,Op_A,47.560967786745366,29.336784278704375,43.849746647410385
849,20.724520031497367,49.42335797865629,Op_A,53.86307881780868,20.977434103564796,59.46321228519074
850,20.938006089996364,56.43273795420943,Op_B,46.12100791315942,28.152841552696504,41.58888133944437
851,20.75371894715047,49.18530394346428,Op_B,32.23997661061463,25.153611563339247,25.258523610259868
852,20.88904576167949,47.15596530650883,Op_A,59.27407491788805,30.77348374672662,58.12615584319304
853,20.725225745386965,49.884248945006,Op_A,43.76535659643973,36.166073519693775,32.502576328377245
854,24.378033062215103,56.56498504874437,Op_A,57.448984493936926,39.8670479512423,48.13213305914588
855,24.84100849597971,46.704160947417456,Op_A,37.35855864972338,30.32310515590266,28.65657616866632
856,20.858507412501048,43.47523186271488,Op_C,39.06563417903588,21.66421831411322,36.967047424257714
857,20.335288853791543,54.24028040661561,Op_C,58.62433409555357,30.313380250809892,56.84974402079153
858,22.942831112772808,56.51956425416164,Op_A,53.40508092742024,30.44928081456691,51.424579054606376
859,20.895553911438057,42.01274957047067,Op_C,45.614142893153236,33.39421935263099,37.36567290809369
860,23.26586363551102,44.797482255118894,Op_B,53.55031598170837,29.904022247995847,50.51266119378598
861,22.4058460417026,42.839439795219874,Op_C,40.45960864455642,30.3325913698034,32.29624344900169
862,18.968511770005534,46.95882823164333,Op_C,51.10259117488909,26.839696210564707,49.783442129034505
863,25.095010402660122,49.007019578108256,Op_A,51.28553923390065,28.440490084455607,49.05023358329864
864,25.591755346191043,54.97652673926613,Op_C,46.262183948089714,32.56616213407592,39.11551823802227
865,20.774422619031228,53.02295169763348,Op_C,41.647142944092415,19.957581419282498,42.662824532755195
866,21.224596880128033,52.41857134956862,Op_C,50.70248578214794,28.413557171680875,48.379498867916666
867,22.57173078144981,47.047498932193086,Op_C,49.45018856699102,33.439499839979554,42.48129067845853
868,22.66891357997405,56.8289510616952,Op_B,45.34177921080391,38.20364470502767,33.45491050986734
869,23.317088545345662,49.42574334796329,Op_A,39.6618552981925,28.008317779348815,32.157214084821995
870,26.020409077532697,59.58209876030309,Op_A,50.124770493354674,35.926848904118934,41.05873322077117
871,21.646105545011903,52.682842765914735,Op_B,45.366776351633945,38.450119227089715,32.26406009398766
872,20.403405510923093,42.525294831290054,Op_C,39.653423795630665,28.07308799468661,33.55945180463508
873,19.241361543970946,53.523551241508684,Op_B,50.43529810758111,27.2089573358409,48.4727051741016
874,20.538139920116162,46.50208030863398,Op_C,66.08305472055386,29.08962764954037,68.60159679299788
875,21.933746054252406,53.72654393372195,Op_B,46.33172334092922,29.590241074684524,41.466883590611744
876,25.589115727035576,41.392822963248115,Op_A,64.97776541242023,35.4541133392776,62.151207115511376
877,20.964777401927655,43.497628743519186,Op_A,71.14331714730096,26.13137410245202,78.52018148300554
878,22.447575903277798,57.114745178115726,Op_A,40.46581097622325,37.69032718052735,27.69044557273152
879,21.967154207854495,44.5435911404703,Op_C,50.09044208198964,25.996212236368912,49.723218402692105
880,24.376786546896167,56.7408225048588,Op_C,71.0373191781631,23.677875401912182,80.40442622419125
881,27.053864851747242,45.58552176908821,Op_B,48.78920038590956,32.6188860577934,42.14920763106656
882,20.938262454159357,52.857638201174154,Op_B,50.368121457654,36.15280214434603,42.046872118349505
883,21.021121114963556,53.88301147019662,Op_A,33.29994525625108,30.893277405064563,22.23673664975217
884,24.088321754138143,50.25309506290106,Op_C,44.68338099680332,32.17542198983137,36.854195548385015
885,23.363782979252623,46.10621353393463,Op_B,55.55588684668937,39.77148619012656,46.012832604383576
886,25.693414651472068,44.25288752742192,Op_C,74.2928264295125,36.223263907676504,74.29142163495732
887,23.16785637065193,40.66378709124852,Op_C,48.03993166528309,30.154627088912495,42.28719738523186
